filename,announcement_number,asx_code,exchange,sensitive,headline,rec_type,rec_date,rec_time,rel_date,rel_time,n_pages,rep_types
2024030702782128,2A1510362,URF,2,N,Update - Notification of buy-back - URF,E,2024-03-07,0 days 08:26:08,2024-03-07,0 days 08:26:59,6,['06012']
2024030702782129,6A1197159,EMV,6,N,Final Director's Interest Notice,E,2024-03-07,0 days 08:26:56,2024-03-07,0 days 08:28:34,2,['02010']
2024030702782130,6A1197160,EMV,6,N,Initial Director's Interest Notice,E,2024-03-07,0 days 08:27:55,2024-03-07,0 days 08:28:54,2,['02008']
2024030702782131,2A1510363,FPR,2,N,Update - Notification of buy-back - FPR,E,2024-03-07,0 days 08:28:07,2024-03-07,0 days 08:29:04,6,['06012']
2024030702782132,2A1510364,WBC,2,N,Update - Notification of buy-back - WBC,E,2024-03-07,0 days 08:29:07,2024-03-07,0 days 08:29:39,6,['06012']
2024030702782133,6A1197161,FEX,6,Y,Fenix completes first shipment from Twin Peaks,E,2024-03-07,0 days 08:31:19,2024-03-07,0 days 08:33:19,3,['11001']
2024030702782134,2A1510365,EGG,2,N,Update - Notification of buy-back - EGG,E,2024-03-07,0 days 08:33:41,2024-03-07,0 days 08:34:39,6,['06012']
2024030702782135,3A638329,BCC,3,N,Change of Director's Interest (Appendix 3Y),E,2024-03-07,0 days 08:34:21,2024-03-07,0 days 08:37:09,3,['02009']
2024030702782136,3A638330,SRL,3,N,Notification regarding unquoted securities - SRL,E,2024-03-07,0 days 08:37:24,2024-03-07,0 days 08:37:59,6,['06021']
2024030702782137,2A1510367,MSV,2,N,Update - Notification of buy-back - MSV,E,2024-03-07,0 days 08:39:09,2024-03-07,0 days 08:39:59,6,['06012']
2024030702782138,3A638327,WNX,3,Y,Half Yearly Report and Accounts,E,2024-03-07,0 days 08:30:13,2024-03-07,0 days 08:40:04,27,"['03004', '03009', '03010', '03015', '03019']"
2024030702782139,3A638328,WNX,3,Y,Wellnex Life Releases Half Year Report,E,2024-03-07,0 days 08:32:06,2024-03-07,0 days 08:40:29,3,"['03028', '03004']"
2024030702782140,2A1510368,G50,2,N,Half Yearly Report and Accounts,E,2024-03-07,0 days 08:39:11,2024-03-07,0 days 08:41:34,24,"['03009', '03010', '03015', '03019']"
2024030702782141,2A1510366,GWA,2,N,Strategy Update and Site Tour,E,2024-03-07,0 days 08:36:31,2024-03-07,0 days 08:41:44,52,"['03026', '11001']"
2024030702782142,2A1510369,RUL,2,N,Update - Notification of buy-back - RUL,E,2024-03-07,0 days 08:43:15,2024-03-07,0 days 08:43:49,6,['06012']
2024030702782143,2A1510370,RUL,2,N,Notification of cessation of securities - RUL,E,2024-03-07,0 days 08:44:44,2024-03-07,0 days 08:45:19,4,['06027']
2024030702782144,2A1510372,VG1,2,N,Update - Notification of buy-back - VG1,E,2024-03-07,0 days 08:45:19,2024-03-07,0 days 08:45:59,6,['06012']
2024030702782145,2A1510373,REP,2,N,Update - Notification of buy-back - REP,E,2024-03-07,0 days 08:45:48,2024-03-07,0 days 08:46:24,6,['06012']
2024030702782146,2A1510371,PCK,2,Y,PainChek Share Purchase Plan oversubscribed,E,2024-03-07,0 days 08:44:27,2024-03-07,0 days 08:46:40,2,['06017']
2024030702782147,2A1510374,RG8,2,N,Update - Notification of buy-back - RG8,E,2024-03-07,0 days 08:46:22,2024-03-07,0 days 08:47:05,6,['06012']
2024030702782148,2A1510375,ALL,2,N,Update - Notification of buy-back - ALL,E,2024-03-07,0 days 08:49:40,2024-03-07,0 days 08:50:50,6,['06012']
2024030702782149,2A1510376,MQG,2,N,Update - Notification of buy-back - MQG,E,2024-03-07,0 days 08:50:32,2024-03-07,0 days 08:51:00,6,['06012']
2024030702782150,3A638331,BSL,3,N,Update - Notification of buy-back - BSL,E,2024-03-07,0 days 08:51:35,2024-03-07,0 days 08:51:50,6,['06012']
2024030702782151,3A638332,AVH,3,N,Notification of cessation of securities - AVH,E,2024-03-07,0 days 08:52:09,2024-03-07,0 days 08:53:15,13,['06027']
2024030702782152,3A638333,LSF,3,N,Net Tangible Asset Backing,E,2024-03-07,0 days 08:52:30,2024-03-07,0 days 08:53:45,1,['03016']
2024030702782153,2A1510377,CEH,2,N,Update - Notification of buy-back - CEH,E,2024-03-07,0 days 08:53:57,2024-03-07,0 days 08:54:40,6,['06012']
2024030702782154,3A638334,DTZ,3,N,Initial Director's Interest Notice - G Kelly,E,2024-03-07,0 days 08:52:32,2024-03-07,0 days 08:54:45,2,['02008']
2024030702782155,2A1510378,3PL,2,N,Update - Notification of buy-back - 3PL,E,2024-03-07,0 days 08:54:12,2024-03-07,0 days 08:54:55,6,['06012']
2024030702782156,3A638335,PPS,3,N,Update - Notification of buy-back - PPS,E,2024-03-07,0 days 08:55:15,2024-03-07,0 days 08:55:50,6,['06012']
2024030702782157,3A638338,GTG,3,N,Appendix 3Y - Change of Director's Interest Notice,E,2024-03-07,0 days 08:57:14,2024-03-07,0 days 08:59:10,3,['02009']
2024030702782158,2A1510379,AJL,2,N,Internal Restructure,E,2024-03-07,0 days 08:57:26,2024-03-07,0 days 08:59:10,3,['12008']
2024030702782159,3A638313,DCL,3,N,Notification regarding unquoted securities - DCL,E,2024-03-06,0 days 18:57:59,2024-03-07,0 days 08:59:30,7,['06021']
2024030702782160,3A638337,IME,3,Y,Trading Halt,E,2024-03-07,0 days 08:56:57,2024-03-07,0 days 08:59:30,2,['09007']
2024030702782161,2A1510380,OFX,2,N,Update - Notification of buy-back - OFX,E,2024-03-07,0 days 08:59:08,2024-03-07,0 days 08:59:35,6,['06012']
2024030702782162,2A1510381,RF1,2,N,Update - Notification of buy-back - RF1,E,2024-03-07,0 days 08:59:10,2024-03-07,0 days 08:59:50,6,['06012']
2024030702782163,3A638339,KGN,3,N,Update - Notification of buy-back - KGN,E,2024-03-07,0 days 09:01:13,2024-03-07,0 days 09:02:05,6,['06012']
2024030702782164,6A1197163,OLL,6,N,Proposed issue of securities - OLL,E,2024-03-07,0 days 09:01:44,2024-03-07,0 days 09:02:25,5,['06013']
2024030702782165,2A1510382,CAM,2,N,Update - Notification of buy-back - CAMG,E,2024-03-07,0 days 09:02:08,2024-03-07,0 days 09:02:55,6,['06012']
2024030702782166,2A1510383,EVN,2,N,Change of Director's Interest Notice - J Askew,E,2024-03-07,0 days 08:59:29,2024-03-07,0 days 09:03:45,3,['02009']
2024030702782167,3A638340,PXA,3,Y,PEXA Group Operating Model Changes,E,2024-03-07,0 days 09:01:49,2024-03-07,0 days 09:04:45,1,"['11001', '12008']"
2024030702782168,6A1197164,OAU,6,Y,Positive Metallurgical Test Work Success At Crown Prince,E,2024-03-07,0 days 09:03:56,2024-03-07,0 days 09:05:55,34,['11001']
2024030702782169,2A1510384,WGB,2,N,Appendix 3Y Change in Directors Interest - G Wilson,E,2024-03-07,0 days 09:03:17,2024-03-07,0 days 09:06:45,2,['02009']
2024030702782170,6A1197165,NYM,6,Y,Trading Halt,E,2024-03-07,0 days 09:05:36,2024-03-07,0 days 09:06:55,2,['09007']
2024030702782171,6A1197166,QPM,6,N,QPM Energy Presentation,E,2024-03-07,0 days 09:04:59,2024-03-07,0 days 09:07:55,14,['03026']
2024030702782172,2A1510325,MRL,2,N,Carbon Projects Update,E,2024-03-06,0 days 19:30:02,2024-03-07,0 days 09:09:20,2,['11001']
2024030702782173,2A1510385,FEG,2,Y,The Victory Vein - Drills Turning at Aloe Rek,E,2024-03-07,0 days 09:08:00,2024-03-07,0 days 09:10:05,14,['11001']
2024030702782174,6A1197167,ZAG,6,N,Half Yearly Report and Accounts,E,2024-03-07,0 days 09:08:05,2024-03-07,0 days 09:10:10,24,"['03009', '03010', '03015', '03019']"
2024030702782175,6A1197168,IXR,6,N,IonicRE Nearing First Rare Earth Production at Makuutu,E,2024-03-07,0 days 09:08:42,2024-03-07,0 days 09:10:40,7,['11001']
2024030702782176,3A638336,DTZ,3,Y,Dotz achieves technology milestone for CO2 Capture,E,2024-03-07,0 days 08:55:00,2024-03-07,0 days 09:12:15,3,['11001']
2024030702782177,6A1197170,NHE,6,Y,Noble Helium leadership changes,E,2024-03-07,0 days 09:07:51,2024-03-07,0 days 09:12:25,4,"['12017', '12001']"
2024030702782178,6A1197174,DYL,6,Y,Trading Halt,E,2024-03-07,0 days 09:11:40,2024-03-07,0 days 09:12:55,2,['09007']
2024030702782179,3A638326,SKS,3,N,Notification regarding unquoted securities - SKS,E,2024-03-07,0 days 08:29:49,2024-03-07,0 days 09:13:10,7,['06021']
2024030702782180,6A1197171,AUE,6,N,Notice of General Meeting/Proxy Form,E,2024-03-07,0 days 09:10:18,2024-03-07,0 days 09:14:05,47,"['08004', '08007']"
2024030702782181,6A1197172,AUE,6,N,Letter to Shareholders,E,2024-03-07,0 days 09:10:57,2024-03-07,0 days 09:14:20,1,"['08007', '16002']"
2024030702782182,2A1510386,LML,2,N,Half Yearly Report and Accounts,E,2024-03-07,0 days 09:11:51,2024-03-07,0 days 09:15:10,13,"['03009', '03010', '03015', '03019']"
2024030702782183,2A1510387,ASX,2,N,ASX Complies with ASIC Infringement Notice,E,2024-03-07,0 days 09:13:41,2024-03-07,0 days 09:15:55,2,['11001']
2024030702782184,6A1197154,OLY,6,Y,Equity Raising to Accelerate Cadillac Lithium Project,E,2024-03-07,0 days 08:06:04,2024-03-07,0 days 09:16:25,3,"['06003', '09014']"
2024030702782185,6A1197155,OLY,6,N,Proposed issue of securities - OLY,E,2024-03-07,0 days 08:09:23,2024-03-07,0 days 09:16:35,6,['06013']
2024030702782186,6A1197176,VMS,6,Y,Venture receives $1M Research & Development Tax Refund,E,2024-03-07,0 days 09:13:24,2024-03-07,0 days 09:16:55,2,"['03014', '12008']"
2024030702782187,6A1197175,NWC,6,Y,Drilling commences at the new Bullhorn VMS Target,E,2024-03-07,0 days 09:14:03,2024-03-07,0 days 09:17:30,7,['11001']
2024030702782188,6A1197177,LU7,6,N,Lithium Universe Corporate Presentation,E,2024-03-07,0 days 09:15:07,2024-03-07,0 days 09:17:50,36,['03026']
2024030702782189,2A1510388,ACW,2,N,ACW XanaCIDD depression trial enters final enrolment phase,E,2024-03-07,0 days 09:16:52,2024-03-07,0 days 09:18:15,3,['11001']
2024030702782190,6A1197169,TIE,6,Y,Shareholder Briefing,E,2024-03-07,0 days 09:07:34,2024-03-07,0 days 09:18:40,2,"['01009', '16002']"
2024030702782191,6A1197179,SGQ,6,Y,REE Drilling at Destiny,E,2024-03-07,0 days 09:16:29,2024-03-07,0 days 09:18:55,15,['11001']
2024030702782192,3A638341,TOP,3,N,Update - Notification of buy-back - TOP,E,2024-03-07,0 days 09:19:18,2024-03-07,0 days 09:20:25,6,['06012']
2024030702782193,2A1510389,PGL,2,N,Application for quotation of securities - PGL,E,2024-03-07,0 days 09:20:26,2024-03-07,0 days 09:21:15,7,['06020']
2024030702782194,6A1197181,TOE,6,Y,Significant resource uplift boosts Wiluna Uranium value,E,2024-03-07,0 days 09:19:45,2024-03-07,0 days 09:23:35,37,['11001']
2024030702782195,3A638342,PHO,3,N,Simitu Copper-Gold Project First Pass Results - Bey Prospect,E,2024-03-07,0 days 09:21:57,2024-03-07,0 days 09:23:50,21,['11001']
2024030702782196,2A1510391,PPT,2,N,Notification of cessation of securities - PPT,E,2024-03-07,0 days 09:23:46,2024-03-07,0 days 09:24:45,4,['06027']
2024030702782197,3A638343,AVH,3,N,Statement of CDIs on issue - AVH,E,2024-03-07,0 days 09:25:11,2024-03-07,0 days 09:25:40,6,['06007']
2024030702782198,6A1197182,ALY,6,Y,Karonie Lithium Exploration Update,E,2024-03-07,0 days 09:23:33,2024-03-07,0 days 09:25:50,12,['11001']
2024030702782199,6A1197183,IXU,6,Y,Trading Halt,E,2024-03-07,0 days 09:25:15,2024-03-07,0 days 09:27:35,3,['09007']
2024030702782200,3A638344,MAY,3,N,Half Year Financial Report 31 December 2023,E,2024-03-07,0 days 09:27:06,2024-03-07,0 days 09:29:05,19,"['03009', '03010', '03015', '03019']"
2024030702782201,2A1510393,EXL,2,Y,Mt Elephant Distribution,E,2024-03-07,0 days 09:27:14,2024-03-07,0 days 09:29:20,2,['11001']
2024030702782202,6A1197127,AO1,6,Y,Appendix 4D,E,2024-03-06,0 days 20:30:43,2024-03-07,0 days 09:29:35,2,['03004']
2024030702782203,6A1197144,NVU,6,N,Notification of cessation of securities - NVU,E,2024-03-07,0 days 01:56:24,2024-03-07,0 days 09:29:40,4,['06027']
2024030702782204,2A1510394,ARC,2,Y,Trading Halt,E,2024-03-07,0 days 09:27:49,2024-03-07,0 days 09:29:50,2,['09007']
2024030702782205,6A1197145,NVU,6,N,Notification of cessation of securities - NVU,E,2024-03-07,0 days 01:59:53,2024-03-07,0 days 09:30:00,4,['06027']
2024030702782206,6A1197125,AO1,6,N,Half Year Financial Report,E,2024-03-06,0 days 20:28:33,2024-03-07,0 days 09:30:00,22,"['03009', '03010', '03015', '03019']"
2024030702782207,6A1197147,NVU,6,N,Notification of cessation of securities - NVU,E,2024-03-07,0 days 02:22:27,2024-03-07,0 days 09:30:10,4,['06027']
2024030702782208,2A1510395,DOC,2,N,Change of Director's Interest Notice - John Stier UPDATE,E,2024-03-07,0 days 09:26:02,2024-03-07,0 days 09:30:15,2,['02009']
2024030702782209,6A1197148,NVU,6,N,Notification of cessation of securities - NVU,E,2024-03-07,0 days 02:29:55,2024-03-07,0 days 09:30:25,4,['06027']
2024030702782210,3A638345,AVE,3,Y,AVE receives final ethics approval for Phase III CBD trial,E,2024-03-07,0 days 09:29:05,2024-03-07,0 days 09:31:35,2,['11001']
2024030702782211,6A1197184,FBM,6,Y,Large-Scale Strike Extension Delivered at NLP,E,2024-03-07,0 days 09:28:51,2024-03-07,0 days 09:32:40,14,['11001']
2024030702782212,2A1510396,FOR,2,N,Indicative NAV COB 6 March 2024,E,2024-03-07,0 days 09:30:46,2024-03-07,0 days 09:33:00,1,['03016']
2024030702782213,2A1510390,PNN,2,N,PNN Extension of Voluntary Suspension,E,2024-03-07,0 days 09:23:17,2024-03-07,0 days 09:33:35,1,['11003']
2024030702782214,6A1197143,NVU,6,N,Notification of cessation of securities - NVU,E,2024-03-07,0 days 01:41:27,2024-03-07,0 days 09:33:45,4,['06027']
2024030702782215,3A638346,EBR,3,N,Appendix 3Y,E,2024-03-07,0 days 09:34:06,2024-03-07,0 days 09:35:25,3,['02009']
2024030702782216,6A1197187,SPR,6,N,Change of Director's Interest Notice,E,2024-03-07,0 days 09:33:00,2024-03-07,0 days 09:35:40,3,['02009']
2024030702782217,6A1197186,BOA,6,Y,Completion of QLD asset sale,E,2024-03-07,0 days 09:33:01,2024-03-07,0 days 09:35:45,4,"['07002', '11001']"
2024030702782218,3A638347,KNM,3,Y,Suspension from Quotation,E,2024-03-07,0 days 09:34:24,2024-03-07,0 days 09:36:35,1,['09001']
2024030702782219,3A638348,NAB,3,N,Notification of cessation of securities - NAB,E,2024-03-07,0 days 09:37:12,2024-03-07,0 days 09:37:50,4,['06027']
2024030702782220,6A1197180,PAM,6,N,Continued Suspension,E,2024-03-07,0 days 09:19:28,2024-03-07,0 days 09:38:35,7,['11003']
2024030702782221,6A1197190,KKO,6,Y,Exploration success in ER270,E,2024-03-07,0 days 09:37:49,2024-03-07,0 days 09:39:35,6,['11001']
2024030702782222,6A1197189,TTM,6,N,Investor Presentation - Amended,E,2024-03-07,0 days 09:36:57,2024-03-07,0 days 09:39:40,23,['03026']
2024030702782223,6A1197192,PAT,6,Y,Gorman Project Update,E,2024-03-07,0 days 09:37:27,2024-03-07,0 days 09:40:20,3,['11001']
2024030702782224,6A1197191,CYM,6,N,Shareholder Update and Presentation,E,2024-03-07,0 days 09:35:58,2024-03-07,0 days 09:41:50,13,"['03026', '16002']"
2024030702782225,2A1510398,CGU,2,N,Units on Issue & Monthly Redemptions - February 2024,E,2024-03-07,0 days 09:40:52,2024-03-07,0 days 09:42:40,1,"['03016', '06007']"
2024030702782226,2A1510399,CAE,2,N,Mt Cannindah Gold Upside,E,2024-03-07,0 days 09:41:09,2024-03-07,0 days 09:43:00,3,['11001']
2024030702782227,6A1197193,M4M,6,N,Initial Director's Interest Notice - TK,E,2024-03-07,0 days 09:42:18,2024-03-07,0 days 09:43:20,2,['02008']
2024030702782228,2A1510402,CGH,2,N,Units on Issue & Monthly Redemptions - February 2024,E,2024-03-07,0 days 09:43:51,2024-03-07,0 days 09:45:25,1,"['03016', '06007']"
2024030702782229,2A1510401,JAY,2,N,Notice of Extraordinary General Meeting,E,2024-03-07,0 days 09:38:46,2024-03-07,0 days 09:45:55,29,"['14014', '08002', '08004', '16002']"
2024030702782230,6A1197194,M4M,6,N,Change of Director's Interest Notice - TK,E,2024-03-07,0 days 09:44:13,2024-03-07,0 days 09:48:15,3,['02009']
2024030702782231,2A1510403,SPA,2,N,Notification regarding unquoted securities - SPA,E,2024-03-07,0 days 09:48:29,2024-03-07,0 days 09:48:55,6,['06021']
2024030702782232,6A1197197,TG6,6,Y,Further High Grade Lithium Drilling at Burmeister,E,2024-03-07,0 days 09:21:59,2024-03-07,0 days 09:53:45,31,['11001']
2024030702782233,6A1197198,LIT,6,N,LIT signs MOU with SungEel HiTech for MMD off-take and JDA,E,2024-03-07,0 days 09:52:30,2024-03-07,0 days 09:54:05,3,['11001']
2024030702782234,6A1197199,VRC,6,N,Half Yearly Report and Accounts,E,2024-03-07,0 days 09:52:14,2024-03-07,0 days 09:55:40,28,"['03009', '03010', '03015', '03019']"
2024030702782235,6A1197178,KZR,6,Y,Appointment of Auditor Update,E,2024-03-07,0 days 09:16:29,2024-03-07,0 days 09:55:45,3,"['12018', '14003']"
2024030702782236,2A1510404,EDV,2,N,Update - Dividend/Distribution - EDV,E,2024-03-07,0 days 09:52:51,2024-03-07,0 days 09:55:55,5,"['10001', '10002', '10003']"
2024030702782237,2A1510405,RML,2,N,Notification of cessation of securities - RML,E,2024-03-07,0 days 09:55:22,2024-03-07,0 days 09:56:05,4,['06027']
2024030702782238,6A1197195,KZR,6,Y,Reinstatement to Quotation,E,2024-03-07,0 days 09:46:15,2024-03-07,0 days 09:56:10,1,['09002']
2024030702782239,6A1197188,GEN,6,Y,Supplementary prospectus,E,2024-03-07,0 days 09:35:09,2024-03-07,0 days 09:56:35,8,['06010']
2024030702782240,6A1197200,GWR,6,Y,GWR Completes Settlement - Sale of Wiluna West to GV,E,2024-03-07,0 days 09:51:14,2024-03-07,0 days 09:57:05,2,"['07002', '11001']"
2024030702782241,2A1510406,DOC,2,Y,CEO & CFO Appointment,E,2024-03-07,0 days 09:52:31,2024-03-07,0 days 09:57:20,2,"['12001', '12008']"
2024030702782242,2A1510407,KKC,2,N,Net Tangible Asset Backing,E,2024-03-07,0 days 09:55:35,2024-03-07,0 days 09:57:35,2,['03016']
2024030702782243,2A1510408,AIQ,2,N,Update - Notification of buy-back - AIQ,E,2024-03-07,0 days 09:57:27,2024-03-07,0 days 09:57:55,6,['06012']
2024030702782244,2A1510400,CMG,2,Y,Placement raises $1.70m,E,2024-03-07,0 days 09:40:05,2024-03-07,0 days 09:58:30,3,"['06003', '09014']"
2024030702782245,2A1510409,FGG,2,N,Appendix 3Y Change in Directors Interest - G Wilson,E,2024-03-07,0 days 09:54:02,2024-03-07,0 days 09:59:50,2,['02009']
2024030702782246,6A1197201,WIN,6,Y,Standalone Mt Edwards Project Scoping Study,E,2024-03-07,0 days 09:55:14,2024-03-07,0 days 09:59:50,98,['11001']
2024030702782247,6A1197196,CI1,6,N,Extension of Voluntary Suspension,E,2024-03-07,0 days 09:49:57,2024-03-07,0 days 10:00:45,1,['11003']
2024030702782248,3A638351,ADR,3,Y,Adherium receives $1.5m Australian R&D Tax Rebate,E,2024-03-07,0 days 09:58:46,2024-03-07,0 days 10:01:35,1,['03014']
2024030702782249,3A638352,CSL,3,N,Notification of cessation of securities - CSL,E,2024-03-07,0 days 10:00:26,2024-03-07,0 days 10:01:45,4,['06027']
2024030702782250,6A1197202,GL1,6,Y,Manna Metallurgical Test Work Update,E,2024-03-07,0 days 10:00:02,2024-03-07,0 days 10:02:05,27,['11001']
2024030702782251,6A1197203,ZMM,6,N,Proposed issue of securities - ZMM,E,2024-03-07,0 days 10:02:45,2024-03-07,0 days 10:03:20,5,['06013']
2024030702782252,2A1510410,MAE,2,N,Half Yearly Financial Statements,E,2024-03-07,0 days 10:01:30,2024-03-07,0 days 10:03:35,16,"['03009', '03010', '03015', '03019']"
2024030702782253,3A638350,IMC,3,Y,Travelan to progress to Phase 3 Clinical Trials in the US,E,2024-03-07,0 days 09:51:02,2024-03-07,0 days 10:03:45,6,"['09014', '11001']"
2024030702782254,2A1510411,MCC,2,N,Half Yearly Financial Statements,E,2024-03-07,0 days 10:04:04,2024-03-07,0 days 10:05:20,16,"['03009', '03010', '03015', '03019']"
2024030702782255,6A1197204,LIN,6,Y,Infill Drilling Delivers More Broad High-Grade Intersections,E,2024-03-07,0 days 10:03:59,2024-03-07,0 days 10:05:50,50,['11001']
2024030702782256,2A1510412,FGX,2,N,Appendix 3Y Change in Directors Interest - G Wilson,E,2024-03-07,0 days 10:02:59,2024-03-07,0 days 10:06:10,2,['02009']
2024030702782257,2A1510413,EBO,2,N,NZX Ongoing Disclosure Notice,E,2024-03-07,0 days 10:05:58,2024-03-07,0 days 10:07:10,3,['02006']
2024030702782258,3A638353,SQ2,3,N,Statement of Changes in Beneficial Ownership,E,2024-03-07,0 days 10:06:11,2024-03-07,0 days 10:07:40,1,['02006']
2024030702782259,2A1510414,MCG,2,N,Half Yearly Financial Statements,E,2024-03-07,0 days 10:06:21,2024-03-07,0 days 10:07:45,16,"['03009', '03010', '03015', '03019']"
2024030702782260,2A1510415,GSF,2,N,Half Yearly Financial Statements - GSF01,E,2024-03-07,0 days 10:08:33,2024-03-07,0 days 10:10:20,17,['20009']
2024030702782261,2A1510416,GSF,2,N,Half Yearly Financial Statements - GSF02,E,2024-03-07,0 days 10:09:09,2024-03-07,0 days 10:10:50,17,['20009']
2024030702782262,2A1510417,GSF,2,N,Half Yearly Financial Statements - GSF08,E,2024-03-07,0 days 10:09:55,2024-03-07,0 days 10:11:20,17,['20009']
2024030702782263,2A1510418,MUN,2,N,Half Yearly Financial Statements - MUN01,E,2024-03-07,0 days 10:10:52,2024-03-07,0 days 10:11:45,18,['20009']
2024030702782264,3A638355,SVR,3,N,New Zealand Commerce Commission,E,2024-03-07,0 days 10:13:05,2024-03-07,0 days 10:15:10,1,['11001']
2024030702782265,2A1510419,GCI,2,N,Application for quotation of securities - GCI,E,2024-03-07,0 days 10:19:08,2024-03-07,0 days 10:20:20,5,['06020']
2024030702782266,2A1510420,CMG,2,N,Proposed issue of securities - CMG,E,2024-03-07,0 days 10:21:59,2024-03-07,0 days 10:22:40,5,['06013']
2024030702782267,2A1510421,GCI,2,N,Appendix 2A,E,2024-03-07,0 days 10:20:36,2024-03-07,0 days 10:29:00,20,['06020']
